from_node,to_node,from_bus,to_bus,phase,line_name,linecode,nph_line,length,R_per_len,X_per_len,C_per_len,R_full,X_full,C_full,u_idx,v_idx,from_base_kv,to_base_kv,length_unit
m1108375.3,m3037449.3,m1108375,m3037449,3,Line.ln6170199-2,1ph-xx2_acsr2_acsr,1,0.018370264,1.1223,0.896365,6.495819999999999,0.020616947287200003,0.01646646169036,0.11932992829648,1156,290,7.199557856794634,7.199557856794634,km
m1069217.3,l2954350.3,m1069217,l2954350,3,Line.ln5683821-1,1ph-xx4_acsr4_acsr,1,0.088367371,1.67466,0.93456,6.32285,0.14798530151886,0.08258461024175999,0.55873363172735,1157,1158,7.199557856794634,7.199557856794634,km
l2954350.3,m1069217.3,l2954350,m1069217,3,Line.ln5683821-1,1ph-xx4_acsr4_acsr,1,0.088367371,1.67466,0.93456,6.32285,0.14798530151886,0.08258461024175999,0.55873363172735,1158,1157,7.199557856794634,7.199557856794634,km
l2802481.1,l3214549.1,l2802481,l3214549,1,Line.ln81048110-2,1p_1/0_axnj_db,1,0.089013029,0.958962,0.541276,25.92348339844129,0.08536011231589799,0.048180616285003995,2.307527779526473,1159,1160,7.199557856794634,7.199557856794634,km
l3214549.1,l2802481.1,l3214549,l2802481,1,Line.ln81048110-2,1p_1/0_axnj_db,1,0.089013029,0.958962,0.541276,25.92348339844129,0.08536011231589799,0.048180616285003995,2.307527779526473,1160,1159,7.199557856794634,7.199557856794634,km
l2851933.1,l3207907.1,l2851933,l3207907,1,Line.ln6506306-2,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.023620312,1.13148,0.884886,7.883500000000001,0.026725910621760003,0.020901283404431998,0.18621072965200003,1161,1164,7.199557856794634,7.199557856794634,km
l3207907.1,l2851933.1,l3207907,l2851933,1,Line.ln6506306-2,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.023620312,1.13148,0.884886,7.883500000000001,0.026725910621760003,0.020901283404431998,0.18621072965200003,1164,1161,7.199557856794634,7.199557856794634,km
l2851933.2,l3207907.2,l2851933,l3207907,2,Line.ln6506306-2,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.023620312,1.12461,0.893467,8.2026,0.026563639078320003,0.021103969301704002,0.19374797121120002,1162,1165,7.199557856794634,7.199557856794634,km
l3207907.2,l2851933.2,l3207907,l2851933,2,Line.ln6506306-2,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.023620312,1.12461,0.893467,8.2026,0.026563639078320003,0.021103969301704002,0.19374797121120002,1165,1162,7.199557856794634,7.199557856794634,km
l2851933.3,l3207907.3,l2851933,l3207907,3,Line.ln6506306-2,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.023620312,1.13362,0.882239,8.08174,0.026776458089440004,0.020838760438568,0.19089322030288,1163,1166,7.199557856794634,7.199557856794634,km
l3207907.3,l2851933.3,l3207907,l2851933,3,Line.ln6506306-2,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.023620312,1.13362,0.882239,8.08174,0.026776458089440004,0.020838760438568,0.19089322030288,1166,1163,7.199557856794634,7.199557856794634,km
m1089189.3,l2841619.3,m1089189,l2841619,3,Line.ln5593219-1,1ph-xx4_wpal4_wpal,1,0.079354415,1.63382,0.89683,6.32285,0.1296508303153,0.07116742000445,0.5017460628827499,1018,1167,7.199557856794634,7.199557856794634,km
l2841619.3,m1089189.3,l2841619,m1089189,3,Line.ln5593219-1,1ph-xx4_wpal4_wpal,1,0.079354415,1.63382,0.89683,6.32285,0.1296508303153,0.07116742000445,0.5017460628827499,1167,1018,7.199557856794634,7.199557856794634,km
m1108380.2,p904452.2,m1108380,p904452,2,Line.ln81048087-1,1p_1/0_axnj_db,1,0.00654156,0.958962,0.541276,25.92348339844129,0.00627310746072,0.00354078943056,0.1695800220599076,1168,1171,7.199557856794634,7.199557856794634,km
p904452.2,m1108380.2,p904452,m1108380,2,Line.ln81048087-1,1p_1/0_axnj_db,1,0.00654156,0.958962,0.541276,25.92348339844129,0.00627310746072,0.00354078943056,0.1695800220599076,1171,1168,7.199557856794634,7.199557856794634,km
n1136995.3,m1047613.3,n1136995,m1047613,3,Line.ln6268990-4,1ph-xx2_acsr2_acsr,1,0.012638343,1.1223,0.896365,6.495819999999999,0.0141840123489,0.011328568323195,0.08209640122626,1172,1173,7.199557856794634,7.199557856794634,km
m1047613.3,n1136995.3,m1047613,n1136995,3,Line.ln6268990-4,1ph-xx2_acsr2_acsr,1,0.012638343,1.1223,0.896365,6.495819999999999,0.0141840123489,0.011328568323195,0.08209640122626,1173,1172,7.199557856794634,7.199557856794634,km
221-306687.2,l2916625.2,221-306687,l2916625,2,Line.ln8968082-2,1p_1/0_axnj_db,1,0.1329928,0.958962,0.541276,25.92348339844129,0.12753504147359998,0.07198581081279999,3.4476366429122227,1174,1175,7.199557856794634,7.199557856794634,km
l2916625.2,221-306687.2,l2916625,221-306687,2,Line.ln8968082-2,1p_1/0_axnj_db,1,0.1329928,0.958962,0.541276,25.92348339844129,0.12753504147359998,0.07198581081279999,3.4476366429122227,1175,1174,7.199557856794634,7.199557856794634,km
m1009724.1,m1009720.1,m1009724,m1009720,1,Line.ln5744344-1,1ph-4_wpalxx4_wpal,1,0.045538056,1.63382,0.89683,6.32285,0.07440098665392,0.040839894762480004,0.2879302973796,1176,1177,7.199557856794634,7.199557856794634,km
m1009720.1,m1009724.1,m1009720,m1009724,1,Line.ln5744344-1,1ph-4_wpalxx4_wpal,1,0.045538056,1.63382,0.89683,6.32285,0.07440098665392,0.040839894762480004,0.2879302973796,1177,1176,7.199557856794634,7.199557856794634,km
m3037540.3,l2822862.3,m3037540,l2822862,3,Line.ln5593220-2,1ph-xx4_acsr4_acsr,1,0.058362953,1.67466,0.93456,6.32285,0.09773810287098,0.054543681355679996,0.36902019737605,817,1178,7.199557856794634,7.199557856794634,km
l2822862.3,m3037540.3,l2822862,m3037540,3,Line.ln5593220-2,1ph-xx4_acsr4_acsr,1,0.058362953,1.67466,0.93456,6.32285,0.09773810287098,0.054543681355679996,0.36902019737605,1178,817,7.199557856794634,7.199557856794634,km
d6019477-1_int.3,e182727.3,d6019477-1_int,e182727,3,Line.v9287_48332_sw,,1,0.001,0.001,0.01,0.0,1e-06,1e-05,0.0,1179,1180,7.199557856794634,7.199557856794634,none_or_default
e182727.3,d6019477-1_int.3,e182727,d6019477-1_int,3,Line.v9287_48332_sw,,1,0.001,0.001,0.01,0.0,1e-06,1e-05,0.0,1180,1179,7.199557856794634,7.199557856794634,none_or_default
m1027043.3,d6019477-1_int.3,m1027043,d6019477-1_int,3,Line.ln6019477-1,1ph-xx4_acsr4_wpal,1,0.009146595,1.67723,0.932411,6.32285,0.01534094353185,0.008528385790545,0.057832548195750004,1181,1179,7.199557856794634,7.199557856794634,km
d6019477-1_int.3,m1027043.3,d6019477-1_int,m1027043,3,Line.ln6019477-1,1ph-xx4_acsr4_wpal,1,0.009146595,1.67723,0.932411,6.32285,0.01534094353185,0.008528385790545,0.057832548195750004,1179,1181,7.199557856794634,7.199557856794634,km
m1026948.2,m1026949.2,m1026948,m1026949,2,Line.ln5593227-1,1ph-x2_acsrx2_acsr,1,0.009027042,1.1223,0.896365,6.495819999999999,0.010131049236600001,0.00809152450233,0.058638039964439996,1184,1185,7.199557856794634,7.199557856794634,km
m1026949.2,m1026948.2,m1026949,m1026948,2,Line.ln5593227-1,1ph-x2_acsrx2_acsr,1,0.009027042,1.1223,0.896365,6.495819999999999,0.010131049236600001,0.00809152450233,0.058638039964439996,1185,1184,7.199557856794634,7.199557856794634,km
m1089131.1,l3270854.1,m1089131,l3270854,1,Line.ln6409869-1,1ph-4_acsrxx4_acsr,1,0.050498276,1.67466,0.93456,6.32285,0.08456744288616,0.04719366881856,0.3192930244066,1186,1189,7.199557856794634,7.199557856794634,km
l3270854.1,m1089131.1,l3270854,m1089131,1,Line.ln6409869-1,1ph-4_acsrxx4_acsr,1,0.050498276,1.67466,0.93456,6.32285,0.08456744288616,0.04719366881856,0.3192930244066,1189,1186,7.199557856794634,7.199557856794634,km
m3036172.2,m1209763.2,m3036172,m1209763,2,Line.ln6321419-2,1ph-x4_acsrx4_acsr,1,0.12253251,1.67466,0.93456,6.32285,0.2052002931966,0.1145139825456,0.7747546808535,751,1190,7.199557856794634,7.199557856794634,km
m1209763.2,m3036172.2,m1209763,m3036172,2,Line.ln6321419-2,1ph-x4_acsrx4_acsr,1,0.12253251,1.67466,0.93456,6.32285,0.2052002931966,0.1145139825456,0.7747546808535,1190,751,7.199557856794634,7.199557856794634,km
l3176661.3,l2970804.3,l3176661,l2970804,3,Line.ln6348954-1,1ph-xx2_acsr2_acsr,1,0.077039939,1.1223,0.896365,6.495819999999999,0.0864619235397,0.069055904921735,0.50043757655498,1191,1192,7.199557856794634,7.199557856794634,km
l2970804.3,l3176661.3,l2970804,l3176661,3,Line.ln6348954-1,1ph-xx2_acsr2_acsr,1,0.077039939,1.1223,0.896365,6.495819999999999,0.0864619235397,0.069055904921735,0.50043757655498,1192,1191,7.199557856794634,7.199557856794634,km
p827504.1,n1137957.1,p827504,n1137957,1,Line.ln6201695-2,1ph-4_wpalxx4_wpal,1,0.009220193,1.63382,0.89683,6.32285,0.01506413572726,0.00826894568819,0.058297897310049994,1193,1194,7.199557856794634,7.199557856794634,km
n1137957.1,p827504.1,n1137957,p827504,1,Line.ln6201695-2,1ph-4_wpalxx4_wpal,1,0.009220193,1.63382,0.89683,6.32285,0.01506413572726,0.00826894568819,0.058297897310049994,1194,1193,7.199557856794634,7.199557856794634,km
m1209763.2,l2936275.2,m1209763,l2936275,2,Line.ln6048635-1,1ph-x4_acsrx4_acsr,1,0.10512015,1.67466,0.93456,6.32285,0.17604051039899998,0.09824108738399999,0.6646589404275,1190,1195,7.199557856794634,7.199557856794634,km
l2936275.2,m1209763.2,l2936275,m1209763,2,Line.ln6048635-1,1ph-x4_acsrx4_acsr,1,0.10512015,1.67466,0.93456,6.32285,0.17604051039899998,0.09824108738399999,0.6646589404275,1195,1190,7.199557856794634,7.199557856794634,km
m1047447.2,l2766722.2,m1047447,l2766722,2,Line.ln6199519-1,1ph-x4_acsrx4_acsr,1,0.09849151,1.67466,0.93456,6.32285,0.1649397921366,0.0920462255856,0.6227470440035,592,1196,7.199557856794634,7.199557856794634,km
l2766722.2,m1047447.2,l2766722,m1047447,2,Line.ln6199519-1,1ph-x4_acsrx4_acsr,1,0.09849151,1.67466,0.93456,6.32285,0.1649397921366,0.0920462255856,0.6227470440035,1196,592,7.199557856794634,7.199557856794634,km
l3142079.2,m3036162.2,l3142079,m3036162,2,Line.ln6505938-4,1ph-x2_acsrx2_acsr,1,0.002510594,1.1223,0.896365,6.495819999999999,0.0028176396462000004,0.00225040859081,0.016308366717079997,1197,1198,7.199557856794634,7.199557856794634,km
m3036162.2,l3142079.2,m3036162,l3142079,2,Line.ln6505938-4,1ph-x2_acsrx2_acsr,1,0.002510594,1.1223,0.896365,6.495819999999999,0.0028176396462000004,0.00225040859081,0.016308366717079997,1198,1197,7.199557856794634,7.199557856794634,km
m1026724.1,r18243.1,m1026724,r18243,1,Line.ln5472375-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.006585273,1.6834,0.9273,7.600980000000001,0.0110856485682,0.0061065236529,0.050054528367540006,1199,1202,7.199557856794634,7.199557856794634,km
r18243.1,m1026724.1,r18243,m1026724,1,Line.ln5472375-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.006585273,1.6834,0.9273,7.600980000000001,0.0110856485682,0.0061065236529,0.050054528367540006,1202,1199,7.199557856794634,7.199557856794634,km
m1026724.2,r18243.2,m1026724,r18243,2,Line.ln5472375-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.006585273,1.67686,0.932728,7.88811,0.01104258088278,0.006142268514744,0.05194535780403,1200,1203,7.199557856794634,7.199557856794634,km
r18243.2,m1026724.2,r18243,m1026724,2,Line.ln5472375-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.006585273,1.67686,0.932728,7.88811,0.01104258088278,0.006142268514744,0.05194535780403,1203,1200,7.199557856794634,7.199557856794634,km
m1026724.3,r18243.3,m1026724,r18243,3,Line.ln5472375-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.006585273,1.68543,0.925637,7.78037,0.01109901667239,0.006095572343901,0.05123586049101,1201,1204,7.199557856794634,7.199557856794634,km
r18243.3,m1026724.3,r18243,m1026724,3,Line.ln5472375-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.006585273,1.68543,0.925637,7.78037,0.01109901667239,0.006095572343901,0.05123586049101,1204,1201,7.199557856794634,7.199557856794634,km
m1069731.2,l2710504.2,m1069731,l2710504,2,Line.ln5835124-1,1ph-x4_acsrx4_acsr,1,0.055663415,1.67466,0.93456,6.32285,0.0932172945639,0.0520208011224,0.35195142353275,630,1205,7.199557856794634,7.199557856794634,km
l2710504.2,m1069731.2,l2710504,m1069731,2,Line.ln5835124-1,1ph-x4_acsrx4_acsr,1,0.055663415,1.67466,0.93456,6.32285,0.0932172945639,0.0520208011224,0.35195142353275,1205,630,7.199557856794634,7.199557856794634,km
m1142860.1,p895114.1,m1142860,p895114,1,Line.ln6103927-1,1ph-2_acsrxx4/0_tpx,1,0.006584149,1.07236,0.807978,6.495819999999999,0.00706057802164,0.005319847540722,0.042769446757179995,1206,1209,7.199557856794634,7.199557856794634,km
p895114.1,m1142860.1,p895114,m1142860,1,Line.ln6103927-1,1ph-2_acsrxx4/0_tpx,1,0.006584149,1.07236,0.807978,6.495819999999999,0.00706057802164,0.005319847540722,0.042769446757179995,1209,1206,7.199557856794634,7.199557856794634,km
l3197652.1,l2748143.1,l3197652,l2748143,1,Line.ln6138622-1,1ph-2_acsrxx2_acsr,1,0.030526675,1.1223,0.896365,6.495819999999999,0.0342600873525,0.027363043036375,0.19829578599849998,1210,128,7.199557856794634,7.199557856794634,km
l2748143.1,l3197652.1,l2748143,l3197652,1,Line.ln6138622-1,1ph-2_acsrxx2_acsr,1,0.030526675,1.1223,0.896365,6.495819999999999,0.0342600873525,0.027363043036375,0.19829578599849998,128,1210,7.199557856794634,7.199557856794634,km
p827575.3,m1069437.3,p827575,m1069437,3,Line.ln5776673-1,1ph-xx2_acsr2_acsr,1,0.005084751,1.1223,0.896365,6.495819999999999,0.005706616047300001,0.004557792830115,0.033029627240819995,1211,1212,7.199557856794634,7.199557856794634,km
m1069437.3,p827575.3,m1069437,p827575,3,Line.ln5776673-1,1ph-xx2_acsr2_acsr,1,0.005084751,1.1223,0.896365,6.495819999999999,0.005706616047300001,0.004557792830115,0.033029627240819995,1212,1211,7.199557856794634,7.199557856794634,km
m1069620.2,m1069610.2,m1069620,m1069610,2,Line.ln6074369-1,1ph-x2_acsrx2_acsr,1,0.019908246,1.1223,0.896365,6.495819999999999,0.022343024485800004,0.01784505492579,0.12932038253171999,1213,130,7.199557856794634,7.199557856794634,km
m1069610.2,m1069620.2,m1069610,m1069620,2,Line.ln6074369-1,1ph-x2_acsrx2_acsr,1,0.019908246,1.1223,0.896365,6.495819999999999,0.022343024485800004,0.01784505492579,0.12932038253171999,130,1213,7.199557856794634,7.199557856794634,km
m1026942.1,l3270814.1,m1026942,l3270814,1,Line.ln5621826-1,1ph-4_acsrxx4_acsr,1,0.030480279,1.67466,0.93456,6.32285,0.05104410403014,0.028485649542239998,0.19272223207515,992,1214,7.199557856794634,7.199557856794634,km
l3270814.1,m1026942.1,l3270814,m1026942,1,Line.ln5621826-1,1ph-4_acsrxx4_acsr,1,0.030480279,1.67466,0.93456,6.32285,0.05104410403014,0.028485649542239998,0.19272223207515,1214,992,7.199557856794634,7.199557856794634,km
m1026378.1,l2897778.1,m1026378,l2897778,1,Line.ln6506312-2,1ph-4_wpalxx4_acsr,1,0.089714651,1.63124,0.898979,6.32285,0.14634612729724,0.08065158724132901,0.56725228107535,1215,1216,7.199557856794634,7.199557856794634,km
l2897778.1,m1026378.1,l2897778,m1026378,1,Line.ln6506312-2,1ph-4_wpalxx4_acsr,1,0.089714651,1.63124,0.898979,6.32285,0.14634612729724,0.08065158724132901,0.56725228107535,1216,1215,7.199557856794634,7.199557856794634,km
m1069532.2,l2785534.2,m1069532,l2785534,2,Line.ln6046046-1,1ph-x2_acsrx2_acsr,1,0.058579077,1.1223,0.896365,6.495819999999999,0.0657432981171,0.052508234355104995,0.38051913995813996,1217,1218,7.199557856794634,7.199557856794634,km
l2785534.2,m1069532.2,l2785534,m1069532,2,Line.ln6046046-1,1ph-x2_acsrx2_acsr,1,0.058579077,1.1223,0.896365,6.495819999999999,0.0657432981171,0.052508234355104995,0.38051913995813996,1218,1217,7.199557856794634,7.199557856794634,km
m1069147.3,l3066801.3,m1069147,l3066801,3,Line.ln6138589-1,1ph-xx4_acsr4_acsr,1,0.036397234,1.67466,0.93456,6.32285,0.060952991890440004,0.034015399007039995,0.2301342509969,1219,1220,7.199557856794634,7.199557856794634,km
l3066801.3,m1069147.3,l3066801,m1069147,3,Line.ln6138589-1,1ph-xx4_acsr4_acsr,1,0.036397234,1.67466,0.93456,6.32285,0.060952991890440004,0.034015399007039995,0.2301342509969,1220,1219,7.199557856794634,7.199557856794634,km
m1069556.3,p901932.3,m1069556,p901932,3,Line.ln6258445-1,1ph-xx4_acsr4_acsr,1,0.006455801,1.67466,0.93456,6.32285,0.01081127170266,0.006033333382559999,0.040819061352849996,1221,1224,7.199557856794634,7.199557856794634,km
p901932.3,m1069556.3,p901932,m1069556,3,Line.ln6258445-1,1ph-xx4_acsr4_acsr,1,0.006455801,1.67466,0.93456,6.32285,0.01081127170266,0.006033333382559999,0.040819061352849996,1224,1221,7.199557856794634,7.199557856794634,km
l2691967.1,m1069504.1,l2691967,m1069504,1,Line.ln5653480-1,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.045726354,0.66087,0.869947,8.3452,0.030219175567979997,0.039779504483238,0.38159556940079997,1225,1228,7.199557856794634,7.199557856794634,km
m1069504.1,l2691967.1,m1069504,l2691967,1,Line.ln5653480-1,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.045726354,0.66087,0.869947,8.3452,0.030219175567979997,0.039779504483238,0.38159556940079997,1228,1225,7.199557856794634,7.199557856794634,km
l2691967.2,m1069504.2,l2691967,m1069504,2,Line.ln5653480-1,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.045726354,0.653999,0.878528,8.72099,0.029904989789645998,0.040171882326911997,0.39877907597046,1226,1229,7.199557856794634,7.199557856794634,km
m1069504.2,l2691967.2,m1069504,l2691967,2,Line.ln5653480-1,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.045726354,0.653999,0.878528,8.72099,0.029904989789645998,0.040171882326911997,0.39877907597046,1229,1226,7.199557856794634,7.199557856794634,km
l2691967.3,m1069504.3,l2691967,m1069504,3,Line.ln5653480-1,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.045726354,0.663007,0.8673,8.57671,0.030316892786478,0.039658466824199996,0.39218167761534,1227,1230,7.199557856794634,7.199557856794634,km
m1069504.3,l2691967.3,m1069504,l2691967,3,Line.ln5653480-1,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.045726354,0.663007,0.8673,8.57671,0.030316892786478,0.039658466824199996,0.39218167761534,1230,1227,7.199557856794634,7.199557856794634,km
m1166393.3,m1166395.3,m1166393,m1166395,3,Line.ln5717630-1,1ph-xx2_acsr2_acsr,1,0.065649313,1.1223,0.896365,6.495819999999999,0.07367822397990001,0.058845746447244995,0.42644612037165996,1231,1232,7.199557856794634,7.199557856794634,km
m1166395.3,m1166393.3,m1166395,m1166393,3,Line.ln5717630-1,1ph-xx2_acsr2_acsr,1,0.065649313,1.1223,0.896365,6.495819999999999,0.07367822397990001,0.058845746447244995,0.42644612037165996,1232,1231,7.199557856794634,7.199557856794634,km
l2766718.1,l3048206.1,l2766718,l3048206,1,Line.ln5956463-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.091797543,1.6834,0.9273,7.600980000000001,0.1545319838862,0.0851238616239,0.6977512883921401,1233,1236,7.199557856794634,7.199557856794634,km
l3048206.1,l2766718.1,l3048206,l2766718,1,Line.ln5956463-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.091797543,1.6834,0.9273,7.600980000000001,0.1545319838862,0.0851238616239,0.6977512883921401,1236,1233,7.199557856794634,7.199557856794634,km
l2766718.2,l3048206.2,l2766718,l3048206,2,Line.ln5956463-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.091797543,1.67686,0.932728,7.88811,0.15393162795498,0.08562213868730399,0.72410911691373,1234,1237,7.199557856794634,7.199557856794634,km
l3048206.2,l2766718.2,l3048206,l2766718,2,Line.ln5956463-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.091797543,1.67686,0.932728,7.88811,0.15393162795498,0.08562213868730399,0.72410911691373,1237,1234,7.199557856794634,7.199557856794634,km
l2766718.3,l3048206.3,l2766718,l3048206,3,Line.ln5956463-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.091797543,1.68543,0.925637,7.78037,0.15471833289849,0.084971202309891,0.7142188496309099,1235,1238,7.199557856794634,7.199557856794634,km
l3048206.3,l2766718.3,l3048206,l2766718,3,Line.ln5956463-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.091797543,1.68543,0.925637,7.78037,0.15471833289849,0.084971202309891,0.7142188496309099,1238,1235,7.199557856794634,7.199557856794634,km
m1047821.2,l2684420.2,m1047821,l2684420,2,Line.ln5744328-1,1ph-x4_acsrx4_wpal,1,0.019763795,1.67723,0.932411,6.32285,0.03314842988785,0.018427979859745,0.12496351121575,1239,1240,7.199557856794634,7.199557856794634,km
l2684420.2,m1047821.2,l2684420,m1047821,2,Line.ln5744328-1,1ph-x4_acsrx4_wpal,1,0.019763795,1.67723,0.932411,6.32285,0.03314842988785,0.018427979859745,0.12496351121575,1240,1239,7.199557856794634,7.199557856794634,km
p850080.1,221-311905.1,p850080,221-311905,1,Line.ln8979254-1,3p_1/0_axnj_db,3,0.005085603,0.8175563333333333,0.2761373333333333,48.6655390619471,0.004157766941469,0.0014043248508119998,0.24749361145005536,1241,1244,7.199557856794634,7.199557856794634,km
221-311905.1,p850080.1,221-311905,p850080,1,Line.ln8979254-1,3p_1/0_axnj_db,3,0.005085603,0.8175563333333333,0.2761373333333333,48.6655390619471,0.004157766941469,0.0014043248508119998,0.24749361145005536,1244,1241,7.199557856794634,7.199557856794634,km
p850080.2,221-311905.2,p850080,221-311905,2,Line.ln8979254-1,3p_1/0_axnj_db,3,0.005085603,0.8175563333333333,0.2761373333333333,48.6655390619471,0.004157766941469,0.0014043248508119998,0.24749361145005536,1242,1245,7.199557856794634,7.199557856794634,km
221-311905.2,p850080.2,221-311905,p850080,2,Line.ln8979254-1,3p_1/0_axnj_db,3,0.005085603,0.8175563333333333,0.2761373333333333,48.6655390619471,0.004157766941469,0.0014043248508119998,0.24749361145005536,1245,1242,7.199557856794634,7.199557856794634,km
p850080.3,221-311905.3,p850080,221-311905,3,Line.ln8979254-1,3p_1/0_axnj_db,3,0.005085603,0.8175563333333333,0.2761373333333333,48.6655390619471,0.004157766941469,0.0014043248508119998,0.24749361145005536,1243,1246,7.199557856794634,7.199557856794634,km
221-311905.3,p850080.3,221-311905,p850080,3,Line.ln8979254-1,3p_1/0_axnj_db,3,0.005085603,0.8175563333333333,0.2761373333333333,48.6655390619471,0.004157766941469,0.0014043248508119998,0.24749361145005536,1246,1243,7.199557856794634,7.199557856794634,km
m1089204.1,l3157167.1,m1089204,l3157167,1,Line.ln5620694-1,1ph-4_acsrxx4_acsr,1,0.053774065,1.67466,0.93456,6.32285,0.0900532756929,0.0502550901864,0.34000534688525,1247,1248,7.199557856794634,7.199557856794634,km
