node,FEEDER_REGA,FEEDER_REGB,FEEDER_REGC,VREG2_A,VREG2_B,VREG2_C,VREG3_A,VREG3_B,VREG3_C,VREG4_A,VREG4_B,VREG4_C
l2936276.2,0.0,1.3755428394574991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2860499.2,0.0,7.314872231080828,0.0,0.0,0.0,0.0,0.0,2.7873116244718483,0.0,0.0,0.0,0.0
l3030205.3,0.0,0.0,1.6705295287926267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3008248.1,16.580645113427835,0.0,0.0,9.636042498775405,0.0,0.0,12.115091038769204,0.0,0.0,0.0,0.0,0.0
l2804250.3,0.0,0.0,5.089907654962312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2954354.1,12.359913463406032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.841543116881319,0.0,0.0
l2673321.1,12.467447322271656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.949076975746941,0.0,0.0
l3197634.2,0.0,10.502391892509127,0.0,0.0,3.468589485926129,0.0,0.0,5.974831285900148,0.0,0.0,0.0,0.0
l3141389.1,11.207328948385507,0.0,0.0,4.262726333733075,0.0,0.0,6.7417748737268735,0.0,0.0,0.0,0.0,0.0
l2935559.1,15.730149480705544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.211779134180835,0.0,0.0
l3254217.3,0.0,0.0,8.93840712905874,0.0,0.0,2.018103509186284,0.0,0.0,4.491907037101226,0.0,0.0,0.0
l3101782.1,5.96208421034743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2745799.3,0.0,0.0,9.960656347014297,0.0,0.0,3.040352727141841,0.0,0.0,5.514156255056782,0.0,0.0,0.0
l3082983.2,0.0,7.801739392739168,0.0,0.0,0.0,0.0,0.0,3.2741787861301885,0.0,0.0,0.0,0.0
l2691966.2,0.0,7.572472538309998,0.0,0.0,0.0,0.0,0.0,3.044911931701018,0.0,0.0,0.0,0.0
l3197642.3,0.0,0.0,12.793396749083396,0.0,0.0,5.8730931292109405,0.0,0.0,8.346896657125882,0.0,0.0,0.0
l2973157.1,15.182152760615148,0.0,0.0,8.237550145962716,0.0,0.0,10.716598685956514,0.0,0.0,0.0,0.0,0.0
l2935550.3,0.0,0.0,6.197535209696191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3066821.1,13.813512333040334,0.0,0.0,6.868909718387901,0.0,0.0,9.3479582583817,0.0,0.0,0.0,0.0,0.0
l3178975.2,0.0,13.036258201070837,0.0,0.0,6.002455794487836,0.0,0.0,8.508697594461855,0.0,0.0,0.0,0.0
l2916618.2,0.0,9.38611813855572,0.0,0.0,0.0,0.0,0.0,4.858557531946741,0.0,0.0,0.0,0.0
l2710515.3,0.0,0.0,14.2913115086901,0.0,0.0,7.371007888817644,0.0,0.0,9.844811416732586,0.0,0.0,0.0
l3235258.1,10.407269352952827,0.0,0.0,3.4626667383003946,0.0,0.0,5.941715278294194,0.0,0.0,0.0,0.0,0.0
l3235258.2,0.0,10.485565182370694,0.0,0.0,3.4517627757876945,0.0,0.0,5.958004575761713,0.0,0.0,0.0,0.0
l3235258.3,0.0,0.0,10.400417059398178,0.0,0.0,3.4801134395257214,0.0,0.0,5.953916967440664,0.0,0.0,0.0
l3141395.3,0.0,0.0,11.086341842904112,0.0,0.0,4.1660382230316575,0.0,0.0,6.639841750946599,0.0,0.0,0.0
l3104123.3,0.0,0.0,8.797124132507777,0.0,0.0,1.8768205126353212,0.0,0.0,4.350624040550263,0.0,0.0,0.0
l3645812.3,0.0,0.0,8.843505948935103,0.0,0.0,1.9232023290626472,0.0,0.0,4.3970058569775885,0.0,0.0,0.0
l3254214.2,0.0,14.883972707534502,0.0,0.0,7.850170300951503,0.0,0.0,10.35641210092552,0.0,0.0,0.0,0.0
l2766749.2,0.0,10.785982401000972,0.0,0.0,3.752179994417972,0.0,0.0,6.258421794391991,0.0,0.0,0.0,0.0
l2692660.1,2.1792464237178777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2955076.1,2.3927193332644303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3160114.1,6.71365819735071,0.0,0.0,0.0,0.0,0.0,2.2481041226920766,0.0,0.0,0.0,0.0,0.0
l3235245.3,0.0,0.0,9.82409399730224,0.0,0.0,2.903790377429785,0.0,0.0,5.377593905344727,0.0,0.0,0.0
l2785535.2,0.0,9.91845299204918,0.0,0.0,0.0,0.0,0.0,5.390892385440199,0.0,0.0,0.0,0.0
l2973150.1,7.668542691291873,0.0,0.0,0.0,0.0,0.0,3.2029886166332395,0.0,0.0,0.0,0.0,0.0
l3160113.2,0.0,9.370326248032194,0.0,0.0,0.0,0.0,0.0,4.842765641423215,0.0,0.0,0.0,0.0
l2710518.1,13.324261630748376,0.0,0.0,6.379659016095943,0.0,0.0,8.858707556089742,0.0,0.0,0.0,0.0,0.0
l3195310.1,15.777336432636456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.258966086111748,0.0,0.0
l3142098.2,0.0,3.6158186928114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2897771.2,0.0,4.639214366576189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2917255.3,0.0,0.0,3.2817687216468654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3254215.3,0.0,0.0,9.724702149712538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22737846361466
l2989571.1,18.009477103546256,0.0,0.0,11.064874488893826,0.0,0.0,13.543923028887624,0.0,0.0,0.0,0.0,0.0
l3179699.2,0.0,9.698546268706766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.190022934420559,0.0
l3029507.2,0.0,15.271272516188516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.762749181902311,0.0
l2748124.2,0.0,15.448030198158955,0.0,0.0,8.414227791575957,0.0,0.0,10.920469591549978,0.0,0.0,0.0,0.0
l2861218.3,0.0,0.0,3.1188211678613724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l0247162.2,0.0,13.043794192247908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5352708579617005,0.0
l2935552.3,0.0,0.0,4.654410627265561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3216350.1,12.92734982445946,0.0,0.0,5.982747209807028,0.0,0.0,8.461795749800826,0.0,0.0,0.0,0.0,0.0
l3197660.2,0.0,13.591145188873522,0.0,0.0,6.557342782290523,0.0,0.0,9.063584582264545,0.0,0.0,0.0,0.0
l2822860.2,0.0,16.1848526833154,0.0,0.0,9.1510502767324,0.0,0.0,11.65729207670642,0.0,0.0,0.0,0.0
l3101787.1,16.336494687714875,0.0,0.0,9.391892073062449,0.0,0.0,11.870940613056243,0.0,0.0,0.0,0.0,0.0
l3027132.1,16.411091597243505,0.0,0.0,9.46648898259108,0.0,0.0,11.945537522584877,0.0,0.0,0.0,0.0,0.0
l3179673.3,0.0,0.0,2.166052520951322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2879092.3,0.0,0.0,13.468636976642816,0.0,0.0,6.548333356770358,0.0,0.0,9.0221368846853,0.0,0.0,0.0
l2803199.1,4.773588825984268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2803199.2,0.0,4.777116344281749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2803199.3,0.0,0.0,4.709065821893588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3254208.3,0.0,0.0,10.852887426233217,0.0,0.0,3.932583806360759,0.0,0.0,6.406387334275701,0.0,0.0,0.0
l2991905.1,11.63813437349927,0.0,0.0,4.693531758846836,0.0,0.0,7.172580298840635,0.0,0.0,0.0,0.0,0.0
l2935560.3,0.0,0.0,11.762415079738709,0.0,0.0,4.842111459866253,0.0,0.0,7.315914987781195,0.0,0.0,0.0
l3085400.3,0.0,0.0,9.88164083411807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3843171480201906
l2764403.1,6.795968007387699,0.0,0.0,0.0,0.0,0.0,2.3304139327290656,0.0,0.0,0.0,0.0,0.0
l2785521.3,0.0,0.0,8.286141018823313,0.0,0.0,1.3658373989508563,0.0,0.0,3.839640926865798,0.0,0.0,0.0
l3216988.2,0.0,3.7750851368676273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3649305.1,9.25876500353544,0.0,0.0,2.3141623888830094,0.0,0.0,4.7932109288768086,0.0,0.0,0.0,0.0,0.0
l2983432.1,9.493292080145524,0.0,0.0,2.548689465493092,0.0,0.0,5.027738005486891,0.0,0.0,0.0,0.0,0.0
l3315860.2,0.0,13.512148418909335,0.0,0.0,6.478346012326333,0.0,0.0,8.984587812300353,0.0,0.0,0.0,0.0
l2729423.3,0.0,0.0,6.545532265174471,0.0,0.0,0.0,0.0,0.0,2.099032173216956,0.0,0.0,0.0
l2673307.3,0.0,0.0,8.151821248427419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2685809.1,7.573677639808952,0.0,0.0,0.6290750251565193,0.0,0.0,3.1081235651503185,0.0,0.0,0.0,0.0,0.0
l3254209.3,0.0,0.0,9.69079218324081,0.0,0.0,2.7704885633683536,0.0,0.0,5.244292091283295,0.0,0.0,0.0
l2860477.1,11.316303736480709,0.0,0.0,4.371701121828274,0.0,0.0,6.850749661822073,0.0,0.0,0.0,0.0,0.0
l3048946.3,0.0,0.0,2.5834202848038625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2973180.2,0.0,15.422118844649892,0.0,0.0,8.388316438066894,0.0,0.0,10.894558238040911,0.0,0.0,0.0,0.0
l3066806.3,0.0,0.0,6.389086343604011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2785529.3,0.0,0.0,9.124830900363053,0.0,0.0,2.204527280490595,0.0,0.0,4.678330808405537,0.0,0.0,0.0
l3177894.1,18.25814296330536,0.0,0.0,11.313540348652928,0.0,0.0,13.792588888646724,0.0,0.0,0.0,0.0,0.0
l2731712.2,0.0,14.145882943979368,0.0,0.0,7.112080537396365,0.0,0.0,9.618322337370383,0.0,0.0,0.0,0.0
l2917310.2,0.0,3.8190785945059167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3085394.3,0.0,0.0,5.084396743570457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3236004.3,0.0,0.0,3.2097013641473566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2879066.2,0.0,12.948528339242824,0.0,0.0,5.9147259326598265,0.0,0.0,8.420967732633846,0.0,0.0,0.0,0.0
l3048214.1,15.802774940832483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.284404594307777,0.0,0.0
l3120504.1,17.668454893054303,0.0,0.0,10.723852278401871,0.0,0.0,13.20290081839567,0.0,0.0,0.0,0.0,0.0
l2785543.2,0.0,14.324970012719952,0.0,0.0,7.29116760613695,0.0,0.0,9.797409406110969,0.0,0.0,0.0,0.0
l2916602.1,5.549756709791133,0.0,0.0,0.0,0.0,0.0,1.0842026351324985,0.0,0.0,0.0,0.0,0.0
l2766748.1,10.107162357020886,0.0,0.0,3.1625597423684533,0.0,0.0,5.641608282362252,0.0,0.0,0.0,0.0,0.0
l3104129.1,7.272826267982719,0.0,0.0,0.3282236533302862,0.0,0.0,2.8072721933240854,0.0,0.0,0.0,0.0,0.0
l3047058.1,14.64586279888002,0.0,0.0,7.701260184227589,0.0,0.0,10.180308724221389,0.0,0.0,0.0,0.0,0.0
l2710525.3,0.0,0.0,12.629274278442644,0.0,0.0,5.7089706585701885,0.0,0.0,8.18277418648513,0.0,0.0,0.0
l3197640.3,0.0,0.0,8.410528071428145,0.0,0.0,1.4902244515556888,0.0,0.0,3.964027979470631,0.0,0.0,0.0
l3010561.1,10.4092067383613,0.0,0.0,3.464604123708865,0.0,0.0,5.943652663702664,0.0,0.0,0.0,0.0,0.0
l3141390.2,0.0,17.70149374867311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.192970414386902,0.0
