node,bus,phase,electrical_distance_ohm,reachable
l3234149.2,l3234149,2,1.8560862401064897,True
l3234149.3,l3234149,3,1.8672673484302504,True
n1139537.1,n1139537,1,10.735070826856894,True
l2673346.1,l2673346,1,11.797518942641833,True
l2673346.2,l2673346,2,11.83593418053326,True
l2673346.3,l2673346,3,11.785830164024333,True
l3254210.3,l3254210,3,9.042851809970744,True
l2955005.2,l2955005,2,3.5825939407331786,True
m1108372.2,m1108372,2,3.644076278978823,True
l2936268.3,l2936268,3,0.8993558829894782,True
l2688692.1,l2688692,1,4.967757343095906,True
l2688692.2,l2688692,2,5.0173899646549724,True
l2688692.3,l2688692,3,4.95252227841717,True
m1108286.1,m1108286,1,4.977559756834751,True
m1108286.2,m1108286,2,5.0271758992169415,True
m1108286.3,m1108286,3,4.962329905258856,True
l2804247.2,l2804247,2,18.471632548769822,True
m1047744.1,m1047744,1,12.660058715596538,True
l3178971.1,l3178971,1,12.661268370688585,True
l3728040.1,l3728040,1,9.688712920969204,True
l3728041.1,l3728041,1,9.743423092507001,True
m1069509.1,m1069509,1,6.048207546087109,True
m1069509.2,m1069509,2,6.131434525557025,True
m1069509.3,m1069509,3,6.0226378875879645,True
l2766738.1,l2766738,1,6.098768767099368,True
l2766738.2,l2766738,2,6.182673376131845,True
l2766738.3,l2766738,3,6.072991042760278,True
l3104128.1,l3104128,1,5.774661604380426,True
l2673315.1,l2673315,1,5.998159338417223,True
l3047289.1,l3047289,1,5.641113327838207,True
l3047289.2,l3047289,2,5.689982339504793,True
l3047289.3,l3047289,3,5.626124466047898,True
l2785516.2,l2785516,2,8.937828321773031,True
l3048963.2,l3048963,2,3.5229130865848486,True
d5799561-2_int.1,d5799561-2_int,1,2.197055543519977,True
d5799561-2_int.2,d5799561-2_int,2,2.22876360592721,True
d5799561-2_int.3,d5799561-2_int,3,2.187304744385795,True
m1069199.3,m1069199,3,7.962181974784423,True
l2785525.3,l2785525,3,8.065279904106998,True
l3198356.3,l3198356,3,5.811087413315749,True
l3197641.1,l3197641,1,9.669173760128796,True
l2973161.1,l2973161,1,9.856441564750845,True
e183493.1,e183493,1,3.254397685409816,True
e183493.2,e183493,2,3.3001913832824483,True
e183493.3,e183493,3,3.240321943413356,True
m1125902.1,m1125902,1,3.321031225643432,True
m1125902.2,m1125902,2,3.3677179568688294,True
m1125902.3,m1125902,3,3.306681278174089,True
l3085402.1,l3085402,1,15.519951294889987,True
m1026394.1,m1026394,1,15.547302082716886,True
m1047768.2,m1047768,2,11.698390880331157,True
p827554.2,p827554,2,11.706325180567163,True
l2991909.1,l2991909,1,10.285912788899276,True
m1026736.2,m1026736,2,16.019341217648424,True
m1026986.1,m1026986,1,13.138083791730327,True
m1026986.2,m1026986,2,12.673856750656526,True
m1026986.3,m1026986,3,12.55102096594097,True
m1026997.1,m1026997,1,13.356491917830832,True
m1026997.2,m1026997,2,12.892252211266362,True
m1026997.3,m1026997,3,12.769438075486631,True
m4118755.1,m4118755,1,0.9007159464519486,True
m1026978.1,m1026978,1,12.92649779870303,True
m1026978.2,m1026978,2,12.462283027504295,True
m1026978.3,m1026978,3,12.339426270072813,True
m1026979.1,m1026979,1,12.933047868768618,True
m1026979.2,m1026979,2,12.468832717731216,True
m1026979.3,m1026979,3,12.345976609552347,True
l3082981.3,l3082981,3,7.563212896878092,True
l3235275.1,l3235275,1,13.715594698738371,True
l3235275.2,l3235275,2,13.750892920803969,True
l3235275.3,l3235275,3,13.704890992606051,True
m1026347.1,m1026347,1,13.880825919509231,True
m1026347.2,m1026347,2,13.915858216496792,True
m1026347.3,m1026347,3,13.87020622946163,True
l2915534.1,l2915534,1,13.151836597315148,True
l2710519.1,l2710519,1,12.433889239571828,True
m1026820.1,m1026820,1,10.056029627567323,True
l3141403.1,l3141403,1,10.141106771475995,True
l3197633.1,l3197633,1,12.213845530678254,True
m1069500.1,m1069500,1,6.6821942816504505,True
m1069500.2,m1069500,2,6.769378534948207,True
m1069500.3,m1069500,3,6.655420011802338,True
m1069382.1,m1069382,1,11.76871622398934,True
m1069382.2,m1069382,2,11.865552879631364,True
m1069382.3,m1069382,3,11.739099458978435,True
n1147866.1,n1147866,1,12.033199179073948,True
l2710537.2,l2710537,2,17.6748163152233,True
m1026935.2,m1026935,2,12.804779827688396,True
m1108364.3,m1108364,3,6.384575465429005,True
l2897789.2,l2897789,2,9.736912819447914,True
m1026466.2,m1026466,2,13.023182576274024,True
l3160878.3,l3160878,3,4.30187223675085,True
l2917336.3,l2917336,3,4.675080129307275,True
m1026977.1,m1026977,1,12.840607122957413,True
m1026977.2,m1026977,2,12.376397332560316,True
m1026977.3,m1026977,3,12.253532061518282,True
p895082.2,p895082,2,4.612498943475067,True
l3214112.2,l3214112,2,15.043629121197373,True
l3160104.2,l3160104,2,15.192208051305617,True
l2973144.3,l2973144,3,9.173285954427643,True
l2748152.2,l2748152,2,12.579469041471087,True
m1108387.1,m1108387,1,5.10044818815079,True
m1108387.2,m1108387,2,5.113665970261698,True
m1108387.3,m1108387,3,5.051086416073286,True
l2955055.2,l2955055,2,4.014536098839141,True
l2991907.1,l2991907,1,8.171904085249098,True
m1047812.2,m1047812,2,13.245868466840767,True
m4350438.2,m4350438,2,13.287747995207008,True
n1142103.1,n1142103,1,4.135251588509915,True
n1142103.2,n1142103,2,4.1928788034442395,True
n1142103.3,n1142103,3,4.117542325726616,True
l3104830.1,l3104830,1,4.143604008499801,True
l3104830.2,l3104830,2,4.2013431639013605,True
l3104830.3,l3104830,3,4.125860374448443,True
l3197626.3,l3197626,3,6.839475160346018,True
m1047483.1,m1047483,1,9.538692685312105,True
m1047483.2,m1047483,2,9.629963447515236,True
m1047483.3,m1047483,3,9.510728414460663,True
m4277837.1,m4277837,1,11.295468870978926,True
m4277837.2,m4277837,2,11.391123603747609,True
m4277837.3,m4277837,3,11.266203014706495,True
l3160102.1,l3160102,1,10.727651671199034,True
l3160102.2,l3160102,2,10.823114395346172,True
l3160102.3,l3160102,3,10.698433189090792,True
p827514.1,p827514,1,10.84541418366136,True
p827514.2,p827514,2,10.940687379430205,True
p827514.3,p827514,3,10.816255580946235,True
l3160793.3,l3160793,3,3.634115068208001,True
n1147860.3,n1147860,3,11.460833824741696,True
l3177881.3,l3177881,3,11.487428693501695,True
d5835167-6_int.1,d5835167-6_int,1,12.597046530304821,True
d5835167-6_int.2,d5835167-6_int,2,12.679718847960924,True
d5835167-6_int.3,d5835167-6_int,3,12.571763545469954,True
q14414.1,q14414,1,12.598460743867195,True
q14414.2,q14414,2,12.681133061523298,True
q14414.3,q14414,3,12.573177759032328,True
l3048221.1,l3048221,1,12.49924945201112,True
l3048221.2,l3048221,2,12.581927440921334,True
l3048221.3,l3048221,3,12.473962444639616,True
l2748128.3,l2748128,3,7.209491217053964,True
l2913406.2,l2913406,2,14.687218455296659,True
m1069563.1,m1069563,1,6.651620861247956,True
n1136360.1,n1136360,1,6.707356505139785,True
m1166366.1,m1166366,1,1.4145750605074645,True
m1166366.2,m1166366,2,1.4362928802981814,True
m1166366.3,m1166366,3,1.4078903899877386,True
196-29518.1,196-29518,1,10.725915254073055,True
196-29518.2,196-29518,2,10.717490302268995,True
196-29518.3,196-29518,3,10.592385929690558,True
l2805035.1,l2805035,1,2.418159239960007,True
m1026713.1,m1026713,1,12.07834384297922,True
l2991922.1,l2991922,1,10.559755370673283,True
l2991922.2,l2991922,2,10.600219095694769,True
l2991922.3,l2991922,3,10.547419135601833,True
l3104145.2,l3104145,2,8.072963398175386,True
m1027013.1,m1027013,1,14.20239698183653,True
m1027013.2,m1027013,2,13.57994249636387,True
m1027013.3,m1027013,3,13.457916667905417,True
l3649298.1,l3649298,1,8.717837950982469,True
m1047388.2,m1047388,2,11.715916584191975,True
l3048211.1,l3048211,1,11.173550069260774,True
l2766725.3,l2766725,3,9.358726897250095,True
l2673311.1,l2673311,1,10.600328717836264,True
l3008279.1,l3008279,1,7.036749479474525,True
l2785537.1,l2785537,1,7.214475636132947,True
p827498.1,p827498,1,5.0856776425443915,True
n1136032.1,n1136032,1,5.1472522893999475,True
m1009834.2,m1009834,2,13.207257106398627,True
221-240991.1,221-240991,1,12.762449504356065,True
l3066817.1,l3066817,1,12.984102201024667,True
l2673319.1,l2673319,1,13.137332362325584,True
l2673319.2,l2673319,2,13.219096747131886,True
l2673319.3,l2673319,3,13.112335334605927,True
n1136993.1,n1136993,1,8.286212151331467,True
l3104121.1,l3104121,1,9.676973063582247,True
l3104113.1,l3104113,1,9.724255024012676,True
l3104856.1,l3104856,1,1.9516845169488537,True
l2785518.3,l2785518,3,9.676485988898479,True
m1108393.1,m1108393,1,5.014746822506391,True
m1069494.3,m1069494,3,11.448085912186595,True
l2745806.3,l2745806,3,11.535644189986332,True
193-48013.1,193-48013,1,13.33820996045422,True
l3157710.2,l3157710,2,12.36030437364143,True
m1089176.3,m1089176,3,8.552566963585685,True
m1089179.3,m1089179,3,8.68177560252897,True
m1108257.2,m1108257,2,12.901919823035676,True
m1108340.3,m1108340,3,4.935295520685024,True
l2916605.3,l2916605,3,4.960726566688007,True
196-29521.2,196-29521,2,6.5262361139405565,True
l2804245.2,l2804245,2,13.377926221597068,True
n1140527.3,n1140527,3,8.30256646035595,True
l3254915.2,l3254915,2,3.799004698329855,True
l3727708.1,l3727708,1,9.17537276527482,True
l3160105.3,l3160105,3,8.829345171543372,True
l3235251.3,l3235251,3,8.94972798695956,True
m1142798.2,m1142798,2,4.8061251766320625,True
m1142801.2,m1142801,2,4.920224083277146,True
m1010016.1,m1010016,1,17.380627582006614,True
l3251807.1,l3251807,1,17.583607395631528,True
l2992657.1,l2992657,1,3.341571503345034,True
m1069597.2,m1069597,2,9.90380977240708,True
l3197653.2,l3197653,2,10.049847442652613,True
l2991929.2,l2991929,2,8.78411066793108,True
m3949154.1,m3949154,1,9.482969491552565,True
l2895449.1,l2895449,1,9.644746560692157,True
l2895449.2,l2895449,2,9.732395943419403,True
l2895449.3,l2895449,3,9.617885357485386,True
m1069463.2,m1069463,2,10.371799313664036,True
l3086074.3,l3086074,3,2.6911976163123574,True
n1138595.2,n1138595,2,11.981038682658152,True
m3036167.2,m3036167,2,12.207161848621988,True
l3143999.1,l3143999,1,12.206881602348517,True
l3143999.2,l3143999,2,12.304812564550721,True
l3143999.3,l3143999,3,12.176939941573936,True
m1069451.3,m1069451,3,8.900188534009207,True
l3160115.2,l3160115,2,7.4115746135517435,True
l2935567.2,l2935567,2,7.56572857102788,True
l3253570.3,l3253570,3,3.6107495465414017,True
n1137989.3,n1137989,3,10.443481844604147,True
l3122814.3,l3122814,3,10.512485929782153,True
l2935556.2,l2935556,2,12.936158011580691,True
m1009651.1,m1009651,1,13.450534139165308,True
m1009651.2,m1009651,2,13.531770817237636,True
m1009651.3,m1009651,3,13.425703314811196,True
n1141474.1,n1141474,1,13.3399424799006,True
m1047737.3,m1047737,3,10.420899035004462,True
m1047737.1,m1047737,1,10.44734539102031,True
m1047737.2,m1047737,2,10.533682336567892,True
m1026387.1,m1026387,1,15.343853735841808,True
m1166361.1,m1166361,1,1.8729138280801951,True
l2692661.1,l2692661,1,2.0016584308045196,True
m1047522.1,m1047522,1,7.423574188182717,True
m1047522.2,m1047522,2,7.512606473413031,True
m1047522.3,m1047522,3,7.39625124416242,True
n1136664.1,n1136664,1,7.4353392570983585,True
m1026320.2,m1026320,2,15.290077711739572,True
l2879079.2,l2879079,2,15.415425784272088,True
m1047649.1,m1047649,1,8.749692728340918,True
m1047649.2,m1047649,2,8.838346971982272,True
m1047649.3,m1047649,3,8.722509630528574,True
l3216361.2,l3216361,2,12.932750880669522,True
m1125913.2,m1125913,2,3.1871729243827684,True
l3048209.2,l3048209,2,16.118306581976736,True
l2896685.1,l2896685,1,5.4570571786732245,True
l2896685.2,l2896685,2,5.469768954332152,True
l2896685.3,l2896685,3,5.407856272406032,True
l2748135.1,l2748135,1,14.08398945625845,True
l2767409.2,l2767409,2,4.393411551775313,True
m1166400.3,m1166400,3,5.957195767621624,True
m1047435.1,m1047435,1,14.324507746828544,True
l2970841.1,l2970841,1,14.390668456577727,True
l3091052.1,l3091052,1,16.811538106598174,True
n1137960.1,n1137960,1,11.615925326543158,True
n1137960.2,n1137960,2,11.654643470261938,True
n1137960.3,n1137960,3,11.604140725225218,True
m1047309.1,m1047309,1,11.664300008136454,True
m1047309.2,m1047309,2,11.702936827504367,True
m1047309.3,m1047309,3,11.652541133358607,True
l3215340.1,l3215340,1,15.173300946512308,True
193-51796.1,193-51796,1,5.016725777212089,True
m1069607.2,m1069607,2,8.621642632246227,True
m1166398.3,m1166398,3,5.77797009971114,True
l3142050.3,l3142050,3,5.912628228695103,True
e184626.1,e184626,1,1.7511825781494932,True
e184626.2,e184626,2,1.7773927121579,True
e184626.3,e184626,3,1.74311854465235,True
m1166377.1,m1166377,1,1.7588849648003593,True
m1166377.2,m1166377,2,1.785198327425331,True
m1166377.3,m1166377,3,1.7507892350048277,True
l2989432.2,l2989432,2,13.23027177374025,True
l3066830.2,l3066830,2,13.387386340066817,True
m1209774.1,m1209774,1,1.3841247177675553,True
m1209774.2,m1209774,2,1.405434437199586,True
m1209774.3,m1209774,3,1.3775653542719073,True
m1026693.2,m1026693,2,15.661525698746567,True
l2991916.2,l2991916,2,15.807706757247264,True
m1069365.3,m1069365,3,12.849464590571753,True
l3235243.3,l3235243,3,12.96701142674151,True
p827502.1,p827502,1,9.34914868483847,True
m1026970.1,m1026970,1,12.75078485270182,True
m1026970.2,m1026970,2,12.286580271099588,True
m1026970.3,m1026970,3,12.16370609674155,True
l3727712.1,l3727712,1,9.314273835590914,True
l3236011.2,l3236011,2,3.9745129818483207,True
l3198358.2,l3198358,2,4.1924668367938525,True
m1108316.3,m1108316,3,3.511023902127647,True
l2860486.3,l2860486,3,9.455641208964,True
m1027000.1,m1027000,1,13.443127581251806,True
m1027000.2,m1027000,2,12.978882850683851,True
m1027000.3,m1027000,3,12.856077302358951,True
l2916608.1,l2916608,1,13.539147077807609,True
l2916608.2,l2916608,2,13.074896779067538,True
l2916608.3,l2916608,3,12.95210074833686,True
m1108514.3,m1108514,3,5.121658882474007,True
l2673300.2,l2673300,2,17.530953811843432,True
n1139255.1,n1139255,1,10.92283844345151,True
d6108141-1_int.1,d6108141-1_int,1,7.575240797289525,True
d6108141-1_int.2,d6108141-1_int,2,7.664488659497732,True
d6108141-1_int.3,d6108141-1_int,3,7.547855126225237,True
e206209.1,e206209,1,7.576655010851898,True
e206209.2,e206209,2,7.665902873060105,True
e206209.3,e206209,3,7.549269339787609,True
m1047521.1,m1047521,1,7.536183199368852,True
m1047521.2,m1047521,2,7.625496722656218,True
m1047521.3,m1047521,3,7.508776756759911,True
l3030126.3,l3030126,3,3.397944491719322,True
l3254870.3,l3254870,3,3.4899711013497425,True
l2915542.1,l2915542,1,5.186313410489651,True
l2915542.2,l2915542,2,5.199528653684687,True
l2915542.3,l2915542,3,5.1369534392276135,True
l3085401.1,l3085401,1,7.445967714148856,True
l3010557.1,l3010557,1,5.388915556297643,True
l3254213.1,l3254213,1,14.477425010584529,True
l3254213.2,l3254213,2,13.789368426487446,True
l3254213.3,l3254213,3,13.667661975704558,True
m1069738.2,m1069738,2,15.582007457995314,True
l2690941.2,l2690941,2,15.771223245255786,True
l2748839.2,l2748839,2,3.763980338272317,True
d5712486-1_int.3,d5712486-1_int,3,9.464452651152646,True
e206210.3,e206210,3,9.46586686471502,True
l2876812.1,l2876812,1,16.45907970878949,True
m1069497.1,m1069497,1,5.815631172076892,True
m1069497.2,m1069497,2,5.8957600793379275,True
m1069497.3,m1069497,3,5.791012775199087,True
n1144664.3,n1144664,3,9.07113082543836,True
l3178972.3,l3178972,3,9.19410545380226,True
n1147864.1,n1147864,1,10.05615379730543,True
m3327097.2,m3327097,2,15.03098839611319,True
l3448661.2,l3448661,2,15.092716471176354,True
m1009828.2,m1009828,2,12.81907313288764,True
l2766715.2,l2766715,2,12.949938460208715,True
p827561.3,p827561,3,11.904669821117302,True
m1026705.3,m1026705,3,11.914372345470383,True
p827573.2,p827573,2,11.707716610749866,True
l2972930.1,l2972930,1,8.326316783860094,True
l2879067.1,l2879067,1,12.718449269947874,True
l3235252.2,l3235252,2,12.745331864810325,True
p827527.1,p827527,1,7.009362314673044,True
p827527.2,p827527,2,7.097234309055045,True
p827527.3,p827527,3,6.982384795743041,True
l2785517.3,l2785517,3,10.132001632444078,True
221-559682.3,221-559682,3,8.263740894642112,True
l3082993.1,l3082993,1,18.53803049291344,True
m3016088.1,m3016088,1,18.625588132985186,True
l3122821.1,l3122821,1,9.178887094205932,True
l3122821.2,l3122821,2,9.269259251365886,True
l3122821.3,l3122821,3,9.151189616027008,True
d5867591-1_int.1,d5867591-1_int,1,3.5728559059857106,True
d5867591-1_int.2,d5867591-1_int,2,3.6228662807535756,True
d5867591-1_int.3,d5867591-1_int,3,3.5574854842625223,True
l2730108.3,l2730108,3,1.3760461474645465,True
m1008733.2,m1008733,2,18.292886674093534,True
m1026354.1,m1026354,1,13.577528332585244,True
m1026354.2,m1026354,2,13.613048760291047,True
m1026354.3,m1026354,3,13.566754423040631,True
m1026309.2,m1026309,2,16.244719003159624,True
l2804260.2,l2804260,2,16.66353041362842,True
l3085395.1,l3085395,1,8.928717670763236,True
m1026767.1,m1026767,1,13.87935875013931,True
l3141401.1,l3141401,1,7.164391428191812,True
l3104120.2,l3104120,2,9.20415618229927,True
m1026896.1,m1026896,1,9.916946165424061,True
m1026896.2,m1026896,2,10.0121921974669,True
m1026896.3,m1026896,3,9.887778526275904,True
p860847.1,p860847,1,9.961847836292733,True
m1108344.3,m1108344,3,5.069505471643476,True
m1108353.3,m1108353,3,5.308028230924989,True
l2763811.3,l2763811,3,12.71392691083459,True
l3235256.1,l3235256,1,9.614627011625673,True
l3235256.2,l3235256,2,9.656666591108324,True
l3235256.3,l3235256,3,9.601793124524974,True
m3019248.2,m3019248,2,13.168502274484934,True
m3021569.2,m3021569,2,13.29983943408249,True
l3254230.1,l3254230,1,6.968407927836643,True
l2814529.1,l2814529,1,11.943383437811036,True
l2814529.2,l2814529,2,12.025853661453237,True
l2814529.3,l2814529,3,11.918145863527528,True
l2689727.1,l2689727,1,15.432373876036928,True
l2860484.2,l2860484,2,11.95525477145124,True
221-703009.3,221-703009,3,4.182223207268113,True
l3150961.3,l3150961,3,4.219658843146285,True
l2711225.3,l2711225,3,2.397319003657694,True
l3030200.3,l3030200,3,2.587025156316185,True
m1186063.1,m1186063,1,1.1679157025255225,True
m1186063.2,m1186063,2,1.1863277541899007,True
m1186063.3,m1186063,3,1.162246066561358,True
l2879054.1,l2879054,1,6.662223255166468,True
n1136661.3,n1136661,3,7.230703451133491,True
l2689691.1,l2689691,1,13.013767460117064,True
l2689691.2,l2689691,2,13.105438381408192,True
l2689691.3,l2689691,3,12.985745898005609,True
n1136353.2,n1136353,2,6.314650166201011,True
l2820535.2,l2820535,2,6.3298831682304675,True
l2727795.3,l2727795,3,7.737125374018307,True
m1166368.1,m1166368,1,1.4453078732071882,True
m1166368.2,m1166368,2,1.467437579064125,True
m1166368.3,m1166368,3,1.4384967332636585,True
l3086098.1,l3086098,1,1.516270028378949,True
l3030197.1,l3030197,1,2.3505237538289774,True
l3030197.2,l3030197,2,2.3842696681954463,True
l3030197.3,l3030197,3,2.3401472332047537,True
l2822867.2,l2822867,2,12.723638815733375,True
d6049822-1_int.1,d6049822-1_int,1,11.79032291122358,True
m1047323.1,m1047323,1,12.104874720677087,True
m1089174.3,m1089174,3,8.099119229524783,True
p827501.3,p827501,3,8.302695035904916,True
l3104859.2,l3104859,2,4.396275628966006,True
l3101194.3,l3101194,3,13.195572487578573,True
l2862616.3,l2862616,3,13.441468502315852,True
m1069205.3,m1069205,3,8.295382332489995,True
